finetune_set	enhance_model	fusion	chime4_dt05_real	chime4_et05_real	ls_test_clean	ls_test_other	ls_test_clean_wham_-5_0db	ls_test_clean_wham_0_5db	ls_test_clean_wham_5_10db	ls_test_clean_wham_10_15db	ls_test_clean_wham_15_20db	ls_test_other_wham_-5_0db	ls_test_other_wham_0_5db	ls_test_other_wham_5_10db	ls_test_other_wham_10_15db	ls_test_other_wham_15_20db
ls_clean_100	DPRNNTasNet	fusion_interpolate			8.153002133495885	15.62129947780172	24.071631978288707	13.78216762508836	10.23050627351374	8.929763971836898	8.55537567850681	42.894989893439565	28.404059932334462	21.01387654130107	18.001894122422158	16.817101219582906
ls_clean_100	DPRNNTasNet	fusion_interpolate_first			7.85368272494946	15.811416325735438	22.387715044452143	12.839482510781025	9.668836140888208	8.477011494252874	8.090385975644727	41.3730303270251	27.78070843834867	21.303984288408813	18.540576427399827	17.120380106710286
ls_clean_100	DPRNNTasNet	fusion_interpolate_last			7.909970294767309	14.794282402936064	26.37902154450413	14.856217716444377	10.465116279069768	9.161339566835226	8.53395444739304	44.99754733640734	29.473603142208017	21.12353054538447	17.757135423692883	16.439332639771894
ls_clean_100	DPTNet	enhfromlibrimix			9.907055747466458	18.228413973832783	28.79354913384004	16.69316375198728	12.414637412246304	10.758841707679982	10.21989768649309	47.29293294016168	32.71247669359851	24.714454129060936	20.831806169100485	19.349627891771316
ls_clean_100	DPTNet	fusion_attention			15.65155807365439		69.77821265492499	46.63569431867396		21.530005476879744	17.785156705114762					
ls_clean_100	DPTNet	fusion_attention_first			8.038572953194084	15.208803067969397	26.212446559495483	14.323939323939324	10.179732313575526	8.843083839750062	8.264699699986624	44.40006359047732	29.125572726566748	21.32029813183622	17.675856243280602	16.340308010970254
ls_clean_100	DPTNet	fusion_attention_last			8.005872371255887	14.40885264997088	29.879787316020654	15.006408907424769	10.204509901178984	8.752022846263683	8.144184629446263	47.6329501449628	30.56353891564393	20.93108504398827	17.150294032584593	15.72675653752559
ls_clean_100	DPTNet	fusion_concat			9.586168772993272	20.232608311922647	65.8313242820285	40.5477647788022	23.58669606057701	15.51078418191945	13.21115076685637	75.44320745828271	57.32524934817697	41.08568282804451	30.96093704473495	25.396178047075274
ls_clean_100	DPTNet	fusion_concat_first			8.303124460555843	15.641377709876425	25.220190028330794	14.281559045956952	9.957639301527667	8.963622837304237	8.27308014308547	43.06845066502317	28.668320285249205	21.585401177947283	18.410203059376567	17.094496566399073
ls_clean_100	DPTNet	fusion_concat_last			7.626875107764814	14.803109913333463	27.26994627459228	13.629578596853827	9.519715726730857	8.238603743254105	7.741283669151146	46.13088767220762	29.394757131842717	21.0142544920024	17.232421198475926	15.894524107400636
ls_clean_100	DPTNet	fusion_interpolate			8.097505237097696	15.359141700718476	26.19965108030904	14.268532483152288	10.087886893389378	8.711817869808947	8.408191230207064	44.33653124876624	29.019744079671124	21.267439840991106	18.230505984029698	16.85123982914903
ls_clean_100	DPTNet	fusion_interpolate_first			7.909227749938075	15.899191039203483	24.32468857698454	13.133420085731782	9.647797057641904	8.507960720755078	8.029573590096286	43.12766042089351	28.33761482173439	21.09808040142365	18.000233163642015	16.968105795410345
ls_clean_100	DPTNet	fusion_interpolate_last			7.70243958309472	14.799089049291696	28.041264737406216	14.426411695951254	10.0701814774444	8.558068517988358	7.956731227027747	45.8315240990013	29.57225433526012	21.355664036120167	17.493563561044542	16.266958760905492
ls_clean_100	NoEnh	enhfromlibrimix			9.901895418611296	17.772438977512973										
ls_clean_100	NoEnh	fusion_attention			15.488750598372429	27.125883357924984										
ls_clean_100	NoEnh	fusion_attention_first			7.77722791122616	15.629505738508565										
ls_clean_100	NoEnh	fusion_attention_last			7.465161942162152	14.405778578206396										
ls_clean_100	NoEnh	fusion_concat			9.586168772993272	20.232608311922647										
ls_clean_100	NoEnh	fusion_concat_first			8.363151884278645	16.437110689828607										
ls_clean_100	NoEnh	fusion_concat_last			7.71394443802258	14.74570353415836										
ls_clean_100	NoEnh	fusion_interpolate			8.166958774670427	15.613909198456255										
ls_clean_100	NoEnh	fusion_interpolate_first			7.55575005708197	15.308536632664934										
ls_clean_100	NoEnh	fusion_interpolate_last			7.628877758945745	14.788786778901846										
ls_clean_100	blstm	enhfromlibrimix			10.48165137614679	18.826757752533005	41.51946594198618	21.588165408347063	13.957307060755335	11.229129255339473	10.64532132498855	57.60961781198916	38.64952018337931	26.725762412029383	21.55778315474133	19.78469819300269
ls_clean_100	blstm	fusion_attention			15.225989785338504	27.460145068073388	69.77762289547623	46.40553813383824	29.7557524906172	21.325603259166407	18.14751751093224	80.02534533012293	64.27360928695505		39.15429245746878	32.242273548437225
ls_clean_100	blstm	fusion_attention_first			8.737752602571954	15.934781775683028	38.82396334834602	18.708125751589076	11.375978963013775	8.978534559929908	8.651588892069855	55.1337395435299	35.32247758824327	23.817739183775185	18.43884449907806	16.674337437195565
ls_clean_100	blstm	fusion_attention_last			8.300501090157978	14.84171788597522	38.83568842695317	17.501292632949692	10.964753426485446	8.93180216724752	8.376563930424169	55.05981585485521	34.531732019169205	22.407307898979045	17.505903131059107	15.950743458715948
ls_clean_100	blstm	fusion_concat			9.58807495091592	20.232608311922647	65.8313242820285	40.54970171224917	23.58669606057701	15.711022494095785	13.21115076685637	75.44320745828271	57.32524934817697	41.08371672368369	30.994163462101543	25.532495371723662
ls_clean_100	blstm	fusion_concat_first			8.868741853867975	16.096166391649717	37.81714573682476	17.961331655417002	11.213189745544648	9.172685864572813	8.96265400657351	53.97226770576409	34.59753220129192	23.516104294478527	18.887414161232616	17.302588561098503
ls_clean_100	blstm	fusion_concat_last			7.489766777724893	14.723099437726258	34.87710667409728	16.1786279029892	10.243092023602651	8.519269776876268	7.861593277823295	52.3350510255633	32.83789254525475	22.091530813585948	17.67680652232435	16.074417530830946
ls_clean_100	blstm	fusion_interpolate			8.305058899775075	15.551568468572752	34.71920690118927	16.359201097728313	10.86682937991	9.127862595419847	8.834461069284284	51.48486810163457	32.60743881287338	21.99969158410116	18.471313053523296	16.855362894670858
ls_clean_100	blstm	fusion_interpolate_first			8.123949900717886	16.55669099756691	38.01670593274791	17.776757005052826	11.157048521389608	8.80426271461584	8.306079905138944	54.03894550105203	35.01075018885467	23.21414751180249	18.659248201926992	17.41696988464814
ls_clean_100	blstm	fusion_interpolate_last			8.504063179581092	15.437472253855509	36.80021583704304	17.08191158809737	10.874253325445142	9.077020033229571	8.778487651377896	53.8934593141647	34.07487581901467	22.83447890794971	18.259749745324545	16.63006203521751
ls_clean_100	skim	enhfromlibrimix			9.91458206223307	18.426823638042475	29.56390628624449	17.089555103450923	12.261335374019517	10.915929963912705	10.214879190144208	48.31291725976864	33.33656700490872	25.001930949254653	21.03023300596957	19.40183457951129
ls_clean_100	skim	fusion_attention			15.511285122063564	27.30143967137515	70.29586052902782	46.308381821041046	30.162777015101	21.21958851599781	17.97757168910791	80.13233235780633	64.08326046620742	49.1362763915547	38.8644659889312	32.003025190528824
ls_clean_100	skim	fusion_attention_first			7.89533951677545	15.149361252521372	27.53853394517002	15.124219373163946	10.572797414041906	9.094749779160423	8.317457898346415	45.05939043010966	30.593207135623587	22.30322954941017	17.92304143922503	16.328647153722056
ls_clean_100	skim	fusion_attention_last			7.453345254627428	14.361948955916471	31.40998252087784	15.911018582774307	10.788683359794938	8.880574221136225	8.281395925057655	48.23911499035827	31.34456069386644	21.355434488621	17.228630297895283	15.811645218997056
ls_clean_100	skim	fusion_concat			9.58807495091592	20.232608311922647	65.8313242820285	40.5477647788022	23.590530048883352	15.712958302683033	13.21115076685637	75.77659470548012	57.32524934817697	41.57721623697635	31.111761263897016	25.534444119653124
ls_clean_100	skim	fusion_concat_first			8.150631440598868	15.63118859938648	26.33548562232176	15.03769520732364	10.571774054240802	9.08342585857039	8.380549037562716	44.06038935240365	29.65714396841757	22.25265120615313	18.16997530672163	16.810494278999883
ls_clean_100	skim	fusion_concat_last			7.471143756558237	14.802593493111036	28.268267502772147	14.449169511241632	10.117728002446295	8.464015548484213	7.768286171916711	46.14928441527635	29.59711341797553	21.0333596716067	17.26592408764741	16.050710718401845
ls_clean_100	skim	fusion_interpolate			8.002056202878684	15.158725552782776	27.589973554099117	15.06909451824706	10.552754221101688	9.169081757169003	8.535633365701338	44.66482255311636	29.16795665634675	21.247050632421768	18.064292054181298	16.629638931282962
ls_clean_100	skim	fusion_interpolate_first			7.58830810244692	15.510513134137108	24.98647917793402	13.872610241137478	9.955409258798538	8.658545898884986	7.9220232629323535	43.86977004152028	29.1525157541373	21.988349514563108	18.502082603448947	17.12402030377876
ls_clean_100	skim	fusion_interpolate_last			7.630652070442646	14.840531497205191	29.26372672006176	15.493498024473512	10.499798854428075	9.275212497128416	8.32269983049879	46.70184696569921	30.562987200461937	21.804381245196	17.751285557460086	16.52938685962819
