decode_path	fusion	enhance_model	finetune_set	test_set	checkpoint	wer
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DCCRNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_clean	checkpoint_best	9.042148508825319
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_clean	checkpoint_last	9.042148508825319
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DCUNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_clean	checkpoint_last	9.03073645769933
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPRNNTasNet/checkpoint_51_38000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean	checkpoint_51_38000	8.867163724893487
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPRNNTasNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean	checkpoint_53_39000	8.589470480827755
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPRNNTasNet/checkpoint_54_40000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean	checkpoint_54_40000	8.50007608034084
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPRNNTasNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean	checkpoint_best	8.50007608034084
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean	checkpoint_last	8.50007608034084
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPTNet/checkpoint_45_33000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean	checkpoint_45_33000	9.45868837492392
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPTNet/checkpoint_46_34000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean	checkpoint_46_34000	9.32364576993305
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPTNet/checkpoint_47_35000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean	checkpoint_47_35000	8.973676202069385
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPTNet/checkpoint_49_36000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean	checkpoint_49_36000	9.536670724284845
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPTNet/checkpoint_50_37000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean	checkpoint_50_37000	9.02122641509434
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPTNet/checkpoint_51_38000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean	checkpoint_51_38000	8.8538496652465
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPTNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean	checkpoint_53_39000	8.79298539257456
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPTNet/checkpoint_54_40000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean	checkpoint_54_40000	8.665550821667681
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPTNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean	checkpoint_best	8.665550821667681
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/DPTNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean	checkpoint_last	8.665550821667681
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/NoEnh/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_concat_first	NoEnh	ls_clean_100	ls_test_clean	checkpoint_best	8.429701765063907
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean/NoEnh/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	NoEnh	ls_clean_100	ls_test_clean	checkpoint_last	8.429701765063907
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_0_5db/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_clean_wham_0_5db	checkpoint_last	15.761944613511869
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_0_5db/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_clean_wham_0_5db	checkpoint_last	15.109555690809495
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_0_5db/DCUNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_clean_wham_0_5db	checkpoint_last	12.98881618989653
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_0_5db/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean_wham_0_5db	checkpoint_last	15.581253804017042
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_0_5db/DPTNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean_wham_0_5db	checkpoint_last	15.933125380401703
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_10_15db/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_clean_wham_10_15db	checkpoint_last	9.523356664637857
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_10_15db/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_clean_wham_10_15db	checkpoint_last	9.447276323797931
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_10_15db/DCUNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_clean_wham_10_15db	checkpoint_last	8.888085818624468
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_10_15db/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean_wham_10_15db	checkpoint_last	9.586122945830798
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_10_15db/DPTNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean_wham_10_15db	checkpoint_last	9.232349360925136
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_15_20db/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_clean_wham_15_20db	checkpoint_last	8.604686548995739
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_15_20db/DCCRNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_clean_wham_15_20db	checkpoint_53_39000	9.298919659160074
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_15_20db/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_clean_wham_15_20db	checkpoint_last	9.325547778454048
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_15_20db/DCUNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_clean_wham_15_20db	checkpoint_last	8.585666463785758
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_15_20db/DPRNNTasNet/checkpoint_54_40000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean_wham_15_20db	checkpoint_54_40000	8.785377358490566
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_15_20db/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean_wham_15_20db	checkpoint_last	8.785377358490566
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_15_20db/DPTNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean_wham_15_20db	checkpoint_best	8.31177723676202
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_15_20db/DPTNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean_wham_15_20db	checkpoint_last	8.31177723676202
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_-5_0db/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_clean_wham_-5_0db	checkpoint_last	28.315200852099817
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_-5_0db/DCCRNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_clean_wham_-5_0db	checkpoint_53_39000	27.911975045648205
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_-5_0db/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_clean_wham_-5_0db	checkpoint_last	28.246728545343885
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_-5_0db/DCUNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_clean_wham_-5_0db	checkpoint_53_39000	23.596317711503346
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_-5_0db/DCUNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_clean_wham_-5_0db	checkpoint_last	23.839774802191116
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_-5_0db/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean_wham_-5_0db	checkpoint_last	25.920572124163115
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_-5_0db/DPTNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean_wham_-5_0db	checkpoint_last	28.360849056603772
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_5_10db/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_clean_wham_5_10db	checkpoint_last	11.199026171637248
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_5_10db/DCCRNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_clean_wham_5_10db	checkpoint_53_39000	10.752054169202678
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_5_10db/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_clean_wham_5_10db	checkpoint_last	10.911822884966524
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_5_10db/DCUNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_clean_wham_5_10db	checkpoint_last	10.190961655508216
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_5_10db/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_clean_wham_5_10db	checkpoint_last	11.421561168594035
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_5_10db/DPTNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean_wham_5_10db	checkpoint_53_39000	10.658855751673768
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_clean_wham_5_10db/DPTNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_clean_wham_5_10db	checkpoint_last	11.130553864881314
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/ConvTasNet/checkpoint_45_33000/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other	checkpoint_45_33000	18.11512523164511
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/ConvTasNet/checkpoint_46_34000/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other	checkpoint_46_34000	18.05972145272529
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/ConvTasNet/checkpoint_47_35000/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other	checkpoint_47_35000	17.51905698947328
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/ConvTasNet/checkpoint_49_36000/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other	checkpoint_49_36000	17.931719618669163
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/ConvTasNet/checkpoint_50_37000/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other	checkpoint_50_37000	17.29935234892918
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/ConvTasNet/checkpoint_51_38000/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other	checkpoint_51_38000	17.54962459163594
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/ConvTasNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other	checkpoint_53_39000	17.50568366352712
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/ConvTasNet/checkpoint_54_40000/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other	checkpoint_54_40000	17.408249431633646
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/ConvTasNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other	checkpoint_best	17.408249431633646
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other	checkpoint_last	17.408249431633646
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCCRNet/checkpoint_45_33000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other	checkpoint_45_33000	16.498863267294578
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCCRNet/checkpoint_46_34000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other	checkpoint_46_34000	16.789255487839824
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCCRNet/checkpoint_47_35000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other	checkpoint_47_35000	16.082379687828364
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCCRNet/checkpoint_49_36000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other	checkpoint_49_36000	16.554267046214395
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCCRNet/checkpoint_50_37000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other	checkpoint_50_37000	16.166440593775672
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCCRNet/checkpoint_51_38000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other	checkpoint_51_38000	16.19700819593833
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCCRNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other	checkpoint_53_39000	15.914257875933744
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCCRNet/checkpoint_54_40000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other	checkpoint_54_40000	15.858854097013927
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCCRNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other	checkpoint_best	15.858854097013927
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other	checkpoint_last	15.858854097013927
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCUNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_other	checkpoint_53_39000	15.707926561335805
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DCUNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_other	checkpoint_last	15.790076992147947
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPRNNTasNet/checkpoint_51_38000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_other	checkpoint_51_38000	17.444548459201805
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPRNNTasNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_other	checkpoint_53_39000	17.110215310547733
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPRNNTasNet/checkpoint_54_40000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_other	checkpoint_54_40000	17.175171465143382
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPRNNTasNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_other	checkpoint_best	17.175171465143382
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_other	checkpoint_last	17.175171465143382
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPTNet/checkpoint_45_33000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other	checkpoint_45_33000	17.797986359207535
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPTNet/checkpoint_46_34000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other	checkpoint_46_34000	18.05016907704946
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPTNet/checkpoint_47_35000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other	checkpoint_47_35000	17.243948570009362
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPTNet/checkpoint_49_36000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other	checkpoint_49_36000	17.86485298893835
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPTNet/checkpoint_50_37000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other	checkpoint_50_37000	17.1178572110884
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPTNet/checkpoint_51_38000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other	checkpoint_51_38000	17.339472326767666
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPTNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other	checkpoint_53_39000	17.06245343216858
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPTNet/checkpoint_54_40000/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other	checkpoint_54_40000	17.169440039737882
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPTNet/checkpoint_best/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other	checkpoint_best	17.169440039737882
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/DPTNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other	checkpoint_last	17.169440039737882
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/NoEnh/checkpoint_50_37000/viterbi_pad_audio/wer.473880	fusion_concat_first	NoEnh	ls_clean_100	ls_test_other	checkpoint_50_37000	17.694820701908565
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other/NoEnh/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	NoEnh	ls_clean_100	ls_test_other	checkpoint_last	17.492310337580957
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other_wham_0_5db/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_last	31.30695603996714
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other_wham_0_5db/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_last	30.51028790860287
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other_wham_0_5db/DCUNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_53_39000	27.176508797738
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other_wham_0_5db/DCUNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_last	27.37710868693044
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other_wham_0_5db/DPRNNTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPRNNTasNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_last	29.931413942647538
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other_wham_0_5db/DPTNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DPTNet	ls_clean_100	ls_test_other_wham_0_5db	checkpoint_last	30.984085742124066
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other_wham_10_15db/ConvTasNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	ConvTasNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_last	19.563265384101026
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other_wham_10_15db/DCCRNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCCRNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_last	18.506772634354164
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other_wham_10_15db/DCUNet/checkpoint_53_39000/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_53_39000	18.08073667921212
exp/finetune/base_100h_finetune_ls_clean_100_from_fusion_concat_first_50000/decode/ls_test_other_wham_10_15db/DCUNet/checkpoint_last/viterbi_pad_audio/wer.473880	fusion_concat_first	DCUNet	ls_clean_100	ls_test_other_wham_10_15db	checkpoint_last	18.36157652408154
